Kicked in the Head (1997),"[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Withnail and I (1987)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'Waiting for Guffman (1996)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Unhook the Stars (1996)')]"
Things to Do in Denver when You're Dead (1995),"[(1.0, 'unknown'), (1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, ""Widows' Peak (1994)""), (1.0, 'White Balloon, The (1995)'), (1.0, 'War Room, The (1993)'), (1.0, 'Waiting to Exhale (1995)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Two Bits (1995)')]"
Escape from L.A. (1996),"[(1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wild America (1997)'), (1.0, 'Walk in the Sun, A (1945)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Unzipped (1995)'), (1.0, 'Underground (1995)'), (1.0, 'Two Deaths (1995)'), (1.0, 'Two Bits (1995)'), (1.0, 'Twin Town (1997)')]"
My Own Private Idaho (1991),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When Night Is Falling (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)"")]"
Notorious (1946),"[(1.0, 'Wild Reeds (1994)'), (1.0, 'Wild America (1997)'), (1.0, 'Wife, The (1995)'), (1.0, 'Walking and Talking (1996)'), (1.0, 'Van, The (1996)'), (1.0, 'Two or Three Things I Know About Her (1966)'), (1.0, 'Threesome (1994)'), (1.0, 'Three Wishes (1995)'), (1.0, 'They Made Me a Criminal (1939)'), (1.0, 'Suture (1993)')]"
"First Wives Club, The (1996)","[(1.0, 'Walking Dead, The (1995)'), (1.0, 'Underground (1995)'), (1.0, 'Twilight (1998)'), (1.0, 'Total Eclipse (1995)'), (1.0, 'Three Wishes (1995)'), (1.0, 'Sweet Nothing (1995)'), (1.0, 'Steal Big, Steal Little (1995)'), (1.0, 'Sprung (1997)'), (1.0, 'Sixth Man, The (1997)'), (1.0, 'Secret Agent, The (1996)')]"
Jack and Sarah (1995),"[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild America (1997)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Washington Square (1997)')]"
Much Ado About Nothing (1993),"[(1.0, 'Year of the Horse (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Visitors, The (Visiteurs, Les) (1993)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)')]"
As Good As It Gets (1997),"[(1.0, 'Wife, The (1995)'), (1.0, 'Whole Wide World, The (1996)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Two or Three Things I Know About Her (1966)'), (1.0, 'Tom & Viv (1994)'), (1.0, 'Swept from the Sea (1997)'), (1.0, 'Stripes (1981)'), (1.0, 'Star Kid (1997)'), (1.0, 'Spanish Prisoner, The (1997)'), (1.0, ""Some Mother's Son (1996)"")]"
Bananas (1971),"[(1.0, 'Wife, The (1995)'), (1.0, 'Underneath, The (1995)'), (1.0, 'True Crime (1995)'), (1.0, 'Tough and Deadly (1995)'), (1.0, 'Thousand Acres, A (1997)'), (1.0, 'Substance of Fire, The (1996)'), (1.0, 'Street Fighter (1994)'), (1.0, 'Steel (1997)'), (1.0, 'Spirits of the Dead (Tre passi nel delirio) (1968)'), (1.0, 'Spice World (1997)')]"
Brothers in Trouble (1995),"[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Whole Wide World, The (1996)'), (1.0, 'When Harry Met Sally... (1989)'), (1.0, ""What's Love Got to Do with It (1993)""), (1.0, 'Welcome To Sarajevo (1997)'), (1.0, 'Vertigo (1958)'), (1.0, 'Underneath, The (1995)'), (1.0, ""Ulee's Gold (1997)""), (1.0, 'To Kill a Mockingbird (1962)'), (1.0, 'Titanic (1997)')]"
Murder at 1600 (1997),"[(1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'What Happened Was... (1994)'), (1.0, 'Two Much (1996)'), (1.0, 'Two Bits (1995)'), (1.0, 'The Deadly Cure (1996)'), (1.0, 'Swan Princess, The (1994)'), (1.0, 'Sum of Us, The (1994)'), (1.0, 'SubUrbia (1997)'), (1.0, 'Stranger, The (1994)'), (1.0, 'Stefano Quantestorie (1993)')]"
Year of the Horse (1997),"[(1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wishmaster (1997)'), (1.0, 'Winnie the Pooh and the Blustery Day (1968)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Welcome to the Dollhouse (1995)'), (1.0, 'Walk in the Clouds, A (1995)'), (1.0, 'Venice/Venice (1992)')]"
"Big Green, The (1995)","[(1.0, 'Zeus and Roxanne (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Wild Bill (1995)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'What Happened Was... (1994)')]"
"Perez Family, The (1995)","[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wild Bill (1995)'), (1.0, 'When We Were Kings (1996)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Walking Dead, The (1995)'), (1.0, 'Volcano (1997)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)')]"
Love! Valour! Compassion! (1997),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Wild Things (1998)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, 'Washington Square (1997)'), (1.0, 'War Room, The (1993)'), (1.0, 'Walkabout (1971)'), (1.0, 'Vampire in Brooklyn (1995)'), (1.0, 'Under Siege 2: Dark Territory (1995)'), (1.0, 'U.S. Marshalls (1998)')]"
Celestial Clockwork (1994),"[(1.0, 'Young Frankenstein (1974)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'When We Were Kings (1996)'), (1.0, ""Ulee's Gold (1997)""), (1.0, 'Twelve Monkeys (1995)'), (1.0, 'Twelfth Night (1996)'), (1.0, 'Traveller (1997)'), (1.0, 'Three Colors: White (1994)'), (1.0, 'Thousand Acres, A (1997)'), (1.0, 'Swimming with Sharks (1995)')]"
"Christmas Carol, A (1938)","[(1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'Women, The (1939)'), (1.0, 'Winter Guest, The (1997)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wild Things (1998)'), (1.0, 'Warriors of Virtue (1997)'), (1.0, 'War Room, The (1993)'), (1.0, 'Walkabout (1971)'), (1.0, 'U Turn (1997)'), (1.0, 'Tom & Viv (1994)')]"
"Kid in King Arthur's Court, A (1995)","[(1.0, 'Zeus and Roxanne (1997)'), (1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Wild Bill (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)"")]"
Addams Family Values (1993),"[(1.0, 'You So Crazy (1994)'), (1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, 'Wild America (1997)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'War Room, The (1993)'), (1.0, 'Tango Lesson, The (1997)'), (1.0, 'Switchblade Sisters (1975)'), (1.0, 'Sunset Park (1996)'), (1.0, 'Stag (1997)'), (1.0, 'Senseless (1998)')]"
What Happened Was... (1994),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild Bill (1995)')]"
Hard Eight (1996),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When a Man Loves a Woman (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'What Happened Was... (1994)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'War Room, The (1993)'), (1.0, 'Walking and Talking (1996)')]"
In Love and War (1996),"[(1.0, 'Women, The (1939)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'Virtuosity (1995)'), (1.0, 'Unforgettable (1996)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Turbulence (1997)'), (1.0, 'Trigger Effect, The (1996)'), (1.0, 'Touch (1997)'), (1.0, 'To Catch a Thief (1955)'), (1.0, 'To Be or Not to Be (1942)')]"
"Room with a View, A (1986)","[(1.0, 'Wonderland (1997)'), (1.0, 'Witness (1985)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Visitors, The (Visiteurs, Les) (1993)'), (1.0, 'Vermin (1998)'), (1.0, 'Tetsuo II: Body Hammer (1992)'), (1.0, 'Substance of Fire, The (1996)'), (1.0, 'Spanish Prisoner, The (1997)'), (1.0, ""Some Mother's Son (1996)""), (1.0, 'Slingshot, The (1993)')]"
Hugo Pool (1997),"[(1.0, 'Year of the Horse (1997)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)"")]"
"Inkwell, The (1994)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Young Guns (1988)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When a Man Loves a Woman (1994)')]"
Real Genius (1985),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'You So Crazy (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)')]"
"Big Lebowski, The (1998)","[(1.0, 'Winnie the Pooh and the Blustery Day (1968)'), (1.0, 'Unzipped (1995)'), (1.0, 'Underground (1995)'), (1.0, 'Turning, The (1992)'), (1.0, 'Tokyo Fist (1995)'), (1.0, 'That Old Feeling (1997)'), (1.0, 'SubUrbia (1997)'), (1.0, 'Stuart Saves His Family (1995)'), (1.0, 'Stripes (1981)'), (1.0, 'Stranger in the House (1997)')]"
Get Shorty (1995),"[(1.0, 'You So Crazy (1994)'), (1.0, 'Witness (1985)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Wife, The (1995)'), (1.0, 'Warriors of Virtue (1997)'), (1.0, 'Three Lives and Only One Death (1996)'), (1.0, 'Switchback (1997)'), (1.0, 'Substance of Fire, The (1996)'), (1.0, 'Sprung (1997)'), (1.0, 'Safe Passage (1994)')]"
Stargate (1994),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wife, The (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Underground (1995)'), (1.0, 'Two or Three Things I Know About Her (1966)'), (1.0, 'Two Deaths (1995)')]"
Volcano (1997),"[(1.0, 'Wedding Bell Blues (1996)'), (1.0, 'War Room, The (1993)'), (1.0, 'Walking Dead, The (1995)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)'), (1.0, 'Twisted (1996)'), (1.0, 'Top Hat (1935)'), (1.0, 'Tokyo Fist (1995)'), (1.0, 'To Have, or Not (1995)'), (1.0, 'Thieves (Voleurs, Les) (1996)')]"
Good Will Hunting (1997),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'World of Apu, The (Apur Sansar) (1959)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Two Friends (1986) '), (1.0, 'Total Eclipse (1995)'), (1.0, 'The Deadly Cure (1996)'), (1.0, 'Swan Princess, The (1994)')]"
Star Kid (1997),"[(1.0, 'Wonderland (1997)'), (1.0, 'Spice World (1997)'), (1.0, 'Sphere (1998)'), (1.0, 'Spawn (1997)'), (1.0, 'Shooting Fish (1997)'), (1.0, 'Shadow Conspiracy (1997)'), (1.0, 'Replacement Killers, The (1998)'), (1.0, 'Red Corner (1997)'), (1.0, 'Prophecy II, The (1998)'), (1.0, 'Playing God (1997)')]"
Farinelli: il castrato (1994),"[(1.0, 'You So Crazy (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'White Squall (1996)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'When Night Is Falling (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'War, The (1994)'), (1.0, 'Virtuosity (1995)'), (1.0, 'Vie est belle, La (Life is Rosey) (1987)')]"
Bonnie and Clyde (1967),"[(1.0, 'You So Crazy (1994)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Wife, The (1995)'), (1.0, 'Thin Line Between Love and Hate, A (1996)'), (1.0, 'Tetsuo II: Body Hammer (1992)'), (1.0, 'Steel (1997)'), (1.0, 'Show, The (1995)'), (1.0, 'Sexual Life of the Belgians, The (1994)'), (1.0, 'Search for One-eye Jimmy, The (1996)'), (1.0, 'Scarlet Letter, The (1926)')]"
"Thieves (Voleurs, Les) (1996)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Women, The (1939)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild Bunch, The (1969)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'War Room, The (1993)'), (1.0, 'Walking and Talking (1996)')]"
From Dusk Till Dawn (1996),"[(1.0, 'Women, The (1939)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Winter Guest, The (1997)'), (1.0, 'Wings of Courage (1995)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Walking Dead, The (1995)'), (1.0, 'Vermin (1998)'), (1.0, 'To Live (Huozhe) (1994)'), (1.0, 'Time Tracers (1995)')]"
Three Colors: Blue (1993),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wonderland (1997)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Window to Paris (1994)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'War, The (1994)')]"
Kull the Conqueror (1997),"[(1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wild Reeds (1994)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'Venice/Venice (1992)'), (1.0, 'Two Deaths (1995)'), (1.0, 'Two Bits (1995)'), (1.0, 'Turbo: A Power Rangers Movie (1997)'), (1.0, 'Truth or Consequences, N.M. (1997)'), (1.0, 'Treasure of the Sierra Madre, The (1948)'), (1.0, 'Touch of Evil (1958)')]"
Meet John Doe (1941),"[(1.0, 'Wonderland (1997)'), (1.0, 'Wonderful, Horrible Life of Leni Riefenstahl, The (1993)'), (1.0, 'White Squall (1996)'), (1.0, 'Wedding Gift, The (1994)'), (1.0, 'Walkabout (1971)'), (1.0, 'Twelfth Night (1996)'), (1.0, 'Thousand Acres, A (1997)'), (1.0, 'Thieves (Voleurs, Les) (1996)'), (1.0, 'Strawberry and Chocolate (Fresa y chocolate) (1993)'), (1.0, 'Steal Big, Steal Little (1995)')]"
American Strays (1996),"[(1.0, ""Young Poisoner's Handbook, The (1995)""), (1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Welcome to the Dollhouse (1995)'), (1.0, 'Washington Square (1997)')]"
Of Love and Shadows (1994),"[(1.0, 'Young Frankenstein (1974)'), (1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Wizard of Oz, The (1939)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Welcome to the Dollhouse (1995)')]"
Bad Taste (1987),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Women, The (1939)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Withnail and I (1987)'), (1.0, 'Winter Guest, The (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""White Man's Burden (1995)""), (1.0, 'When We Were Kings (1996)'), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)"")]"
Zeus and Roxanne (1997),"[(1.0, 'With Honors (1994)'), (1.0, 'While You Were Sleeping (1995)'), (1.0, 'Wag the Dog (1997)'), (1.0, 'Tom and Huck (1995)'), (1.0, 'To Gillian on Her 37th Birthday (1996)'), (1.0, 'Thousand Acres, A (1997)'), (1.0, 'Thin Man, The (1934)'), (1.0, 'Starship Troopers (1997)'), (1.0, 'Speed 2: Cruise Control (1997)'), (1.0, 'Son in Law (1993)')]"
Bulletproof (1996),"[(1.0, 'Year of the Horse (1997)'), (1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Window to Paris (1994)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'Wild America (1997)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Vanya on 42nd Street (1994)'), (1.0, 'Underneath, The (1995)')]"
Safe (1995),"[(1.0, 'With Honors (1994)'), (1.0, ""Weekend at Bernie's (1989)""), (1.0, 'Treasure of the Sierra Madre, The (1948)'), (1.0, 'Timecop (1994)'), (1.0, 'Thousand Acres, A (1997)'), (1.0, 'Thin Man, The (1934)'), (1.0, 'Terminal Velocity (1994)'), (1.0, 'Tales from the Hood (1995)'), (1.0, 'Surviving the Game (1994)'), (1.0, 'Substance of Fire, The (1996)')]"
Chain Reaction (1996),"[(1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Wonderland (1997)'), (1.0, 'Winter Guest, The (1997)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Unzipped (1995)'), (1.0, 'Unhook the Stars (1996)'), (1.0, 'Underground (1995)'), (1.0, 'Two Deaths (1995)'), (1.0, 'Two Bits (1995)'), (1.0, 'Twilight (1998)')]"
"Godfather, The (1972)","[(1.0, 'Wings of Courage (1995)'), (1.0, 'The Deadly Cure (1996)'), (1.0, 'Search for One-eye Jimmy, The (1996)'), (1.0, 'Scarlet Letter, The (1926)'), (1.0, 'Santa with Muscles (1996)'), (1.0, 'Rough Magic (1995)'), (1.0, 'Object of My Affection, The (1998)'), (1.0, 'Mamma Roma (1962)'), (1.0, 'Little City (1998)'), (1.0, 'Lady of Burlesque (1943)')]"
"Replacement Killers, The (1998)","[(1.0, 'With Honors (1994)'), (1.0, 'Winter Guest, The (1997)'), (1.0, 'Winnie the Pooh and the Blustery Day (1968)'), (1.0, 'War, The (1994)'), (1.0, 'Vermin (1998)'), (1.0, 'Unzipped (1995)'), (1.0, 'Unstrung Heroes (1995)'), (1.0, 'To Be or Not to Be (1942)'), (1.0, 'Three Lives and Only One Death (1996)'), (1.0, 'Swept from the Sea (1997)')]"
Love in the Afternoon (1957),"[(1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, 'Welcome to the Dollhouse (1995)'), (1.0, 'Wedding Singer, The (1998)'), (1.0, 'Walkabout (1971)'), (1.0, 'Waiting to Exhale (1995)'), (1.0, 'Wag the Dog (1997)'), (1.0, 'Unstrung Heroes (1995)'), (1.0, 'Twelfth Night (1996)'), (1.0, 'True Romance (1993)')]"
"To Have, or Not (1995)","[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wishmaster (1997)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)"")]"
"Promise, The (Versprechen, Das) (1994)","[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Wrong Trousers, The (1993)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wings of Desire (1987)'), (1.0, ""William Shakespeare's Romeo and Juliet (1996)""), (1.0, 'Wild Bill (1995)')]"
George of the Jungle (1997),"[(1.0, 'What Happened Was... (1994)'), (1.0, 'Vermin (1998)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Two Deaths (1995)'), (1.0, 'Two Bits (1995)'), (1.0, 'Twilight (1998)'), (1.0, 'Tom & Viv (1994)'), (1.0, 'Time Tracers (1995)'), (1.0, 'Three Lives and Only One Death (1996)')]"
"Streetcar Named Desire, A (1951)","[(1.0, 'Vermin (1998)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Two Bits (1995)'), (1.0, 'Twin Town (1997)'), (1.0, 'Time Tracers (1995)'), (1.0, 'Theodore Rex (1995)'), (1.0, 'Spanish Prisoner, The (1997)'), (1.0, ""Someone Else's America (1995)""), (1.0, ""Some Mother's Son (1996)""), (1.0, 'So Dear to My Heart (1949)')]"
Terminal Velocity (1994),"[(1.0, 'Window to Paris (1994)'), (1.0, 'When Night Is Falling (1995)'), (1.0, 'Washington Square (1997)'), (1.0, 'Warriors of Virtue (1997)'), (1.0, 'War Room, The (1993)'), (1.0, 'Walkabout (1971)'), (1.0, 'Unzipped (1995)'), (1.0, 'Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)'), (1.0, 'Touch (1997)'), (1.0, 'Top Hat (1935)')]"
"Great White Hype, The (1996)","[(1.0, ""Wooden Man's Bride, The (Wu Kui) (1994)""), (1.0, 'Window to Paris (1994)'), (1.0, 'Wild Reeds (1994)'), (1.0, 'White Balloon, The (1995)'), (1.0, 'When the Cats Away (Chacun cherche son chat) (1996)'), (1.0, 'Washington Square (1997)'), (1.0, 'Venice/Venice (1992)'), (1.0, 'Two Much (1996)'), (1.0, 'Two Deaths (1995)'), (1.0, 'Two Bits (1995)')]"
Drop Dead Fred (1991),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'What Happened Was... (1994)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)'), (1.0, 'Vanya on 42nd Street (1994)'), (1.0, 'Underneath, The (1995)'), (1.0, 'Two or Three Things I Know About Her (1966)'), (1.0, 'Two Deaths (1995)')]"
"Enfer, L' (1994)","[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Yankee Zulu (1994)'), (1.0, 'Wyatt Earp (1994)'), (1.0, 'Woman in Question, The (1950)'), (1.0, 'Wolf (1994)'), (1.0, 'Withnail and I (1987)'), (1.0, 'With Honors (1994)'), (1.0, 'Wings of the Dove, The (1997)'), (1.0, 'Wild Things (1998)'), (1.0, 'Wild Reeds (1994)')]"
Sirens (1994),"[(1.0, 'Yankee Zulu (1994)'), (1.0, 'Wonderland (1997)'), (1.0, 'Women, The (1939)'), (1.0, 'Woman in Question, The (1950)'), (1.0, ""Wend Kuuni (God's Gift) (1982)""), (1.0, 'Vie est belle, La (Life is Rosey) (1987)'), (1.0, 'Vermont Is For Lovers (1992)'), (1.0, 'Van, The (1996)'), (1.0, 'Vampire in Brooklyn (1995)'), (1.0, 'Underneath, The (1995)')]"
Casino (1995),"[(1.0, '\xc1 k\xf6ldum klaka (Cold Fever) (1994)'), (1.0, 'Wild America (1997)'), (1.0, 'Washington Square (1997)'), (1.0, 'Two Friends (1986) '), (1.0, 'Touch (1997)'), (1.0, 'Tango Lesson, The (1997)'), (1.0, 'Substance of Fire, The (1996)'), (1.0, 'SubUrbia (1997)'), (1.0, 'Story of Xinghua, The (1993)'), (1.0, 'Star Maps (1997)')]"
