"Spitfire Grill, The ",Spitfire Grill,1996,http://ia.media-imdb.com/images/M/MV5BMjE5NjU2NjgyM15BMl5BanBnXkFtZTcwMTgzNjUyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0117718/
True Romance ,True Romance,1993,http://ia.media-imdb.com/images/M/MV5BMTMxMTM3MDIwM15BMl5BanBnXkFtZTcwMDYyOTUyMg@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0108399/
"Doom Generation, The ",Doom Generation,1995,"http://ia.media-imdb.com/images/M/MV5BMTgxNTIxNjgyOF5BMl5BanBnXkFtZTcwNjc2MzE3MQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0112887/
Three Colors: White ,Three Colors: White,1994,"http://ia.media-imdb.com/images/M/MV5BODUzNDcwNzY4Ml5BMl5BanBnXkFtZTYwODk4Mzk5._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0111507/
Exotica ,Exotica,1994,"http://ia.media-imdb.com/images/M/MV5BMTU4OTMzMDczOV5BMl5BanBnXkFtZTYwODYyMTg4._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0109759/
Monty Python and the Holy Grail ,Monty Python and the Holy Grail,1974,http://ia.media-imdb.com/images/M/MV5BMTkzODczMTgwM15BMl5BanBnXkFtZTYwNTAwODI5._V1_SX214_.jpg,http://www.imdb.com/title/tt0071853/
Kids in the Hall: Brain Candy ,Kids in the Hall: Brain Candy,1996,"http://ia.media-imdb.com/images/M/MV5BMTMxMzE4NDUzNl5BMl5BanBnXkFtZTcwOTE4MjkxMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0116768/
Babe ,Babe,1995,"http://ia.media-imdb.com/images/M/MV5BMTIwNzY2OTIzN15BMl5BanBnXkFtZTcwNjcxODAzMQ@@._V1_SY317_CR7,0,214,317_.jpg",http://www.imdb.com/title/tt0112431/
"Brothers McMullen, The ",Brothers McMullen,1995,"http://ia.media-imdb.com/images/M/MV5BMTIwODk3MDU5N15BMl5BanBnXkFtZTcwMTE2NTYyMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0112585/
Mystery Science Theater 3000: The Movie ,Mystery Science Theater 3000: The Movie,1996,"http://ia.media-imdb.com/images/M/MV5BMTU1OTA2NzAyNV5BMl5BanBnXkFtZTcwMDI1MTYyMQ@@._V1_SY311_CR1,0,214,311_.jpg",http://www.imdb.com/title/tt0117128/
Star Trek: First Contact ,Star Trek: First Contact,1996,"http://ia.media-imdb.com/images/M/MV5BNTc1NjMzODU1MF5BMl5BanBnXkFtZTYwMjAwNjk4._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0117731/
Muppet Treasure Island ,Muppet Treasure Island,1996,"http://ia.media-imdb.com/images/M/MV5BMTY0NDU1MDYxMl5BMl5BanBnXkFtZTcwNjgyMTEzMQ@@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0117110/
Wallace & Gromit: The Best of Aardman Animation ,Wallace & Gromit: The Best of Aardman Animation,1996,http://ia.media-imdb.com/images/M/MV5BMTUyNDMxOTIxOF5BMl5BanBnXkFtZTcwODA1NTcyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0118114/
Dead Poets Society ,Dead Poets Society,1989,"http://ia.media-imdb.com/images/M/MV5BMjAyMDAxNTExMl5BMl5BanBnXkFtZTcwOTIxMTEzMQ@@._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0097165/
Breakfast at Tiffany's ,Breakfast at Tiffany's,1961,http://ia.media-imdb.com/images/M/MV5BMzg3NTI2NzU2NF5BMl5BanBnXkFtZTcwMjQxMTQ5OQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0054698/
Reservoir Dogs ,Reservoir Dogs,1992,"http://ia.media-imdb.com/images/M/MV5BMTQxMTAwMDQ3Nl5BMl5BanBnXkFtZTcwODMwNTgzMQ@@._V1_SY317_CR5,0,214,317_.jpg",http://www.imdb.com/title/tt0105236/
Much Ado About Nothing ,Much Ado About Nothing,1993,http://ia.media-imdb.com/images/M/MV5BMzkwODM1OTY1Nl5BMl5BanBnXkFtZTcwOTcxMDQ1NA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0107616/
Turbo: A Power Rangers Movie ,Turbo: A Power Rangers Movie,1997,"http://ia.media-imdb.com/images/M/MV5BMTA2OTc1MzMxNDheQTJeQWpwZ15BbWU3MDM4ODc1MjE@._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0120389/
Free Willy 2: The Adventure Home ,Free Willy 2: The Adventure Home,1995,http://ia.media-imdb.com/images/M/MV5BMjgyNTc4Mzk4OV5BMl5BanBnXkFtZTcwMDgwMDQyMQ@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0113114/
This Is Spinal Tap ,This Is Spinal Tap,1984,"http://ia.media-imdb.com/images/M/MV5BMTMxNDgzMzc2MF5BMl5BanBnXkFtZTcwNzgyMzY3NA@@._V1_SY317_CR2,0,214,317_.jpg",http://www.imdb.com/title/tt0088258/
Pink Floyd - The Wall ,Pink Floyd - The Wall,1982,"http://ia.media-imdb.com/images/M/MV5BMTcxMDAzNDk2M15BMl5BanBnXkFtZTYwNDE4MDg4._V1_SY317_CR4,0,214,317_.jpg",http://www.imdb.com/title/tt0084503/
Psycho ,Psycho,1960,http://ia.media-imdb.com/images/M/MV5BMTgyNDIxNzQ4MF5BMl5BanBnXkFtZTYwMzkyNTQ2._V1_SX214_.jpg,http://www.imdb.com/title/tt0054215/
Weekend at Bernie's ,Weekend at Bernie's,1989,http://ia.media-imdb.com/images/M/MV5BMjAwMjU1MTA4N15BMl5BanBnXkFtZTcwNzAxNTc3NA@@._V1_SX214_.jpg,http://www.imdb.com/title/tt0098627/
Evil Dead II ,Evil Dead II,1987,"http://ia.media-imdb.com/images/M/MV5BMTI0ODQzMzY5N15BMl5BanBnXkFtZTYwMDE0NTU5._V1_SY317_CR2,0,214,317_.jpg",http://www.imdb.com/title/tt0092991/
Delicatessen ,Delicatessen,1991,"http://ia.media-imdb.com/images/M/MV5BMTY4NzQxNjI5OF5BMl5BanBnXkFtZTcwNzA1OTYxMQ@@._V1_SY317_CR3,0,214,317_.jpg",http://www.imdb.com/title/tt0101700/
Striptease ,Striptease,1996,"http://ia.media-imdb.com/images/M/MV5BMjAyNTcyNzY1OF5BMl5BanBnXkFtZTcwNDM2MjAyMQ@@._V1_SY317_CR9,0,214,317_.jpg",http://www.imdb.com/title/tt0117765/
